product_id,product_name,rating,review_title,review_text,word_count,text,label,sentiment
64009,LactoBif,1,Didnt state the country of origin,the manufacturer only confirmed the product is not made in USA but refused to disclose the country of origin.,19,Didnt state the country of origin the manufacturer only confirmed the product is not made in USA but refused to disclose the country of origin.,0,negative
16567,Magnesium,1,magnesium flakes,"This magnesium tablet is very cost-effective, but its shape makes it difficult to swallow.",14,"magnesium flakes This magnesium tablet is very cost-effective, but its shape makes it difficult to swallow.",0,negative
61865,VitaminC,1,Mecca,The quality is excellent. The quantity is enough for two months. It is better than tablets. A capsule of a suitable size,22,Mecca The quality is excellent. The quantity is enough for two months. It is better than tablets. A capsule of a suitable size,0,negative
64009,LactoBif,5,Excellent product for improving health condition,"Great product, excellent product for improving gut health. Skin condition also improved after some time. Good for value too. Love it! Taking it every day :)",26,"Excellent product for improving health condition Great product, excellent product for improving gut health. Skin condition also improved after some time. Good for value too. Love it! Taking it every day :)",1,positive
67051,VeganVitaB,4,Good product,Good product and easy for the stomach. Can recommend it. Fair price.,12,Good product Good product and easy for the stomach. Can recommend it. Fair price.,1,positive
64009,LactoBif,5,Used it after a course of antibiotics,"Used it after a course of antibiotics. Seems of high quality, great size. I think it is a good supplement which I shared with other family members especially those who have issues with digestion. A personal experience and not medical advice.",41,"Used it after a course of antibiotics Used it after a course of antibiotics. Seems of high quality, great size. I think it is a good supplement which I shared with other family members especially those who have issues with digestion. A personal experience and not medical advice.",1,positive
67051,VeganVitaB,1,Complex B,"Useful but dangerous, much too high a dose. Risk of hypervitaminosis, be careful...",13,"Complex B Useful but dangerous, much too high a dose. Risk of hypervitaminosis, be careful...",0,negative
64009,LactoBif,1,Not satisfied,"It's not that the intestinal environment wasn't good, but I bought it because I wish I could be healthier. Unfortunately it didn't suit me. When I drank it, I became hungry and hurt, I couldn't get stool, and I couldn't because of the accumulation of gas.",46,"Not satisfied It's not that the intestinal environment wasn't good, but I bought it because I wish I could be healthier. Unfortunately it didn't suit me. When I drank it, I became hungry and hurt, I couldn't get stool, and I couldn't because of the accumulation of gas.",0,negative
64009,LactoBif,1,The result is zero ((((,"Perhaps the product is of high quality initially, but after transportation, delivery, in which the required temperature regime is unlikely, its quality is lost. In the capsules, yellow-brown spots appeared on the powder. After 4 weeks of application, no effect! It is better to buy probiotics, which are stored in the refrigerator (in the pharmacy)! BE HEALTHY!",57,"The result is zero (((( Perhaps the product is of high quality initially, but after transportation, delivery, in which the required temperature regime is unlikely, its quality is lost. In the capsules, yellow-brown spots appeared on the powder. After 4 weeks of application, no effect! It is better to buy probiotics, which are stored in the refrigerator (in the pharmacy)! BE HEALTHY!",0,negative
61865,VitaminC,2,Good Dosage,It would have a positive impact on a person's health in case he has flu symptoms but taking vitamin c with rose hips or natural component has a significantly better impact on health than abscorbic acid alone,37,Good Dosage It would have a positive impact on a person's health in case he has flu symptoms but taking vitamin c with rose hips or natural component has a significantly better impact on health than abscorbic acid alone,0,negative
64009,LactoBif,1,"The product has a smell,,,","This is a good product that I have been ordering and eating consistently. Most recently, I opened the silver bag and it smelled bad. Please find out if there was a problem with the production process!",36,"The product has a smell,,, This is a good product that I have been ordering and eating consistently. Most recently, I opened the silver bag and it smelled bad. Please find out if there was a problem with the production process!",0,negative
64009,LactoBif,2,I bought it because there were many recommendations.,"I guess it doesn't suit me. It's making it difficult to have bowel movements, so I don't take it anymore.",20,"I bought it because there were many recommendations. I guess it doesn't suit me. It's making it difficult to have bowel movements, so I don't take it anymore.",0,negative
